rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,label,event_id
551,Li,,"promotional giveaways (including raffles and drawings) and gimmick items (including, but not limited to, shopping bags, t-shirts, buttons, key chains, stickers, posters, decals, etc.) are strictly prohibited. appropriate items to distribute to students include brochures, catalogs, pens, pencils, and other literature pertaining to the institution.",13,545,Ul,348,5,,0,11,0,false,false,false,true,45,0.8132184,0.0,0.12643678,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
552,Li,,"one piece of visual equipment will be permitted per table as long the power source is self-contained. wacac and/or the host site will not provide electricity, batteries, extension cords, etc. the audio-visual equipment should not interfere with other exhibitors.",13,545,Ul,262,6,,0,11,0,false,false,false,true,39,0.8206107,0.0,0.14503817,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
553,Li,,representatives may represent only one institution or agency and must agree not to recruit students for another institution.,13,545,Ul,124,7,,0,11,0,false,false,false,true,18,0.8548387,0.0,0.13709678,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
554,Li,,recruitment is restricted to behind the parameters of the table.,13,545,Ul,64,8,,0,11,0,false,false,false,true,10,0.84375,0.0,0.140625,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
555,Li,,tables are restricted to two representatives per table.,13,545,Ul,55,9,,0,11,0,false,false,false,true,8,0.8545455,0.0,0.12727273,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
556,Li,,representatives are required to dress in business or business casual (no t-shirts or blue jeans) for all programs.,13,545,Ul,114,10,,0,11,0,false,false,false,true,18,0.81578946,0.0,0.1491228,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
557,Li,,"in order to minimize problems of congestion and blocked visibility, displays cannot exceed or obstruct the view of adjacent tables and should be no larger than 6ft high x 3ft wide. tablecloths or drops are permitted.",13,545,Ul,216,11,,0,11,0,false,false,false,true,36,0.8148148,0.009259259,0.16203703,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
558,P,,failure to adhere to these guidelines will result in your institution being asked to vacate your table at the wacac fair.,12,292,Div,121,13,,0,9,0,false,false,false,true,21,0.8264463,0.0,0.16528925,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
560,Em,,"if you have any questions, please email .",13,559,P,41,0,,1,0,0,false,false,false,false,8,0.7804878,0.0,0.17073171,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
562,Unknown,,wacaccollegefairs@wacac.org,15,561,A,27,0,,0,0,0,false,false,false,true,1,0.9259259,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,Other,
